timestamp,occupancy
2017-06-04 07:00:00,0.07252044081052257
2017-06-04 08:00:00,0.11802346249555634
2017-06-04 09:00:00,0.1724137931034483
2017-06-04 10:00:00,0.20725204408105224
2017-06-04 11:00:00,0.21827230714539636
2017-06-04 12:00:00,0.21791681478848204
2017-06-04 13:00:00,0.21507287593316743
2017-06-04 14:00:00,0.2079630287948809
2017-06-04 15:00:00,0.1848560255954497
2017-06-04 16:00:00,0.16708140774973337
2017-06-05 07:00:00,0.09065055101315321
2017-06-05 08:00:00,0.11908993956629932
2017-06-05 09:00:00,0.17312477781727692
2017-06-05 10:00:00,0.21151795236402418
2017-06-05 11:00:00,0.21756132243156773
2017-06-05 12:00:00,0.21151795236402418
2017-06-05 13:00:00,0.2104514752932812
2017-06-05 14:00:00,0.19765375044436545
2017-06-05 15:00:00,0.17454674724493424
2017-06-05 16:00:00,0.16139353003910417
2017-06-06 07:00:00,0.06505510131532172
2017-06-06 08:00:00,0.11837895485247067
2017-06-06 09:00:00,0.1414859580519019
2017-06-06 10:00:00,0.19516530394596515
2017-06-06 11:00:00,0.20547458229648063
2017-06-06 12:00:00,0.21827230714539636
2017-06-06 13:00:00,0.21365090650551014
2017-06-06 14:00:00,0.1955207963028795
2017-06-06 15:00:00,0.18414504088162104
2017-06-06 16:00:00,0.15748311411304658
2017-06-07 08:00:00,0.09207252044081052
2017-06-07 09:00:00,0.14681834340561678
2017-06-07 10:00:00,0.1727692854603626
2017-06-07 11:00:00,0.17739068610024886
2017-06-07 12:00:00,0.18414504088162104
2017-06-07 13:00:00,0.1848560255954497
2017-06-07 14:00:00,0.17881265552790615
2017-06-07 15:00:00,0.15748311411304658
2017-06-07 16:00:00,0.12442232492001422
2017-06-08 07:00:00,0.033771773906861
2017-06-08 08:00:00,0.05616779239246356
2017-06-08 09:00:00,0.07252044081052257
2017-06-08 10:00:00,0.12726626377532882
2017-06-08 11:00:00,0.14113046569498755
2017-06-08 12:00:00,0.16565943832207608
2017-06-08 13:00:00,0.1958762886597938
2017-06-08 14:00:00,0.20938499822253823
2017-06-08 15:00:00,0.2076075364379666
2017-06-08 16:00:00,0.20689655172413793
2017-06-09 08:00:00,0.041237113402061855
2017-06-09 09:00:00,0.06576608602915038
2017-06-09 10:00:00,0.084962673302524
2017-06-09 11:00:00,0.14361891219338785
2017-06-09 12:00:00,0.1621045147529328
2017-06-09 13:00:00,0.17987913259864913
2017-06-09 14:00:00,0.17383576253110558
2017-06-09 15:00:00,0.16103803768218983
2017-06-09 16:00:00,0.13259864912904373
2017-06-10 08:00:00,0.07394241023817988
2017-06-10 09:00:00,0.11517952364024174
2017-06-10 10:00:00,0.1581940988268752
2017-06-10 11:00:00,0.17063633131887665
2017-06-10 12:00:00,0.17774617845716317
2017-06-10 13:00:00,0.18272307145396374
2017-06-10 14:00:00,0.18165659438322077
2017-06-10 15:00:00,0.1592605758976182
2017-06-10 16:00:00,0.13864201919658728
2017-06-11 08:00:00,0.13046569498755778
2017-06-11 09:00:00,0.1724137931034483
2017-06-11 10:00:00,0.1983647351581941
2017-06-11 11:00:00,0.1972982580874511
2017-06-11 12:00:00,0.20156416637042304
2017-06-11 13:00:00,0.20191965872733736
2017-06-11 14:00:00,0.1972982580874511
2017-06-11 15:00:00,0.19054390330607893
